Id,state,phone_number,account_length,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,customer_service_calls,churn
628,CA,643-748-8183,20,no,yes,4,174.92267533296373,52,44.634041274279156,165.5329847172826,95,24.203038799062377,65.72398250277931,33,37.065542281759726,5.749142270081659,0,3.9918076498889112,1,False
629,FL,228-674-6108,215,no,yes,1,332.62883470112786,80,42.34897389311321,212.92371775172242,115,30.866442692899085,176.7535614951494,68,15.285443910357186,9.857517942705986,4,5.931917575579458,0,True
630,FL,632-769-5364,176,yes,no,32,246.58241396161503,103,24.69820746610616,318.9205270601587,85,39.90695656678219,253.03783490265624,47,36.3044898044202,12.665670272793761,8,5.45317672949313,8,False
631,IL,261-359-1923,56,no,no,15,126.5077983595365,51,3.875776928093849,156.2350820312017,49,12.330590972786185,349.21543093799716,19,20.43008606323417,3.6646143748431115,19,2.4473447723498056,7,False
632,NY,201-605-9438,136,yes,yes,22,90.25680797347405,142,32.65009891529185,343.9619826276962,28,5.164586689159151,133.6497013002246,135,39.003123407302525,0.1773255626724679,4,8.911166744533762,3,False
633,FL,739-894-9004,156,yes,yes,37,127.1952147920318,148,4.428648976475923,272.8889753763849,56,27.527528518918647,194.5077999613676,20,8.85487643756814,6.895203745385912,3,1.0988196973520103,6,False
634,TX,636-230-4864,127,no,yes,15,59.765570964055996,74,46.46143816872355,193.67393497228264,74,4.982036994564595,311.49782548793405,33,11.839037273808586,9.657429091124872,15,0.394675630743353,2,False
635,NY,765-481-7788,152,no,no,13,76.03774922986553,43,48.15830031801474,236.0884598758221,39,38.794750129604154,143.68550977834673,97,34.923757074567845,3.688670111936061,1,6.027062694061975,2,False
636,NY,326-800-1264,135,no,yes,28,63.491340910873966,129,11.095527003181003,62.711734762222235,135,36.52214948642185,64.96369810907431,123,28.891093769516605,9.843310117104116,15,1.2340716806547647,3,False
637,NY,471-585-1645,165,yes,no,25,165.34193399729847,10,34.46669014663568,300.24689002036956,75,44.322208230334255,333.65948000048127,30,11.786160445836762,6.769717171385374,17,5.048908142789611,1,False
638,IL,310-671-8544,161,no,yes,34,284.58508040242765,139,6.428912219012613,216.3543856204691,14,32.698980705630106,186.30105814832004,19,45.33569656288744,9.101793322128156,1,9.517732844096326,9,False
639,FL,494-549-3990,81,yes,yes,14,75.24273734922886,70,37.01681257150986,345.54159366707256,102,5.22548339611394,190.89078744703096,143,15.245319075807021,6.949155011571879,15,6.985802714527901,3,False
640,IL,463-975-3504,116,no,yes,2,71.70253861514749,97,18.669807975328382,233.6571980009117,106,14.151302023501636,228.78404627333828,75,22.211427113294423,12.569356995736003,0,6.174565803977604,9,False
641,FL,824-827-1587,146,yes,no,22,235.89726384554584,77,34.69040536306137,296.915706645224,103,40.780728539010525,31.131719585031874,131,11.709821209881822,0.8579402198714337,15,5.748052248722807,2,False
642,IL,575-897-5079,184,no,no,28,93.0985542297812,136,19.898072441704535,285.92407769447675,115,10.022356031052212,327.9619761820317,141,20.625325680392685,3.4181057988854713,2,1.7953925219959277,7,False
643,IL,376-255-4831,42,yes,no,33,61.23521219487731,149,8.987240471995316,140.54756846984603,142,35.527062455114596,145.66434712785335,32,25.599044005350763,8.655017382219992,14,4.326478246281043,1,True
644,TX,317-289-2715,199,no,yes,32,83.39154502578484,31,21.493279064122778,113.07540007462774,94,39.452447884182945,157.01819596299157,22,16.171858616620117,7.125934311037135,10,3.425235073667625,8,False
645,IL,645-140-7450,234,yes,no,40,325.59404668056834,91,7.408329278469921,167.7579466980832,67,17.845366297051577,85.71495921063519,25,38.9164963134312,7.832639119076341,9,9.530743222220627,2,False
646,CA,437-413-2098,28,no,no,40,292.87080088838104,138,29.6903971988934,179.51723021082788,88,17.470278723339607,151.00851625358754,50,20.90878297501986,16.075213897609594,16,2.4232023137072503,3,False
647,TX,378-275-7416,204,no,yes,22,143.30065995363012,39,3.965673543175029,106.82710461972604,17,28.77452869803905,287.26192984833665,10,37.01647999802082,17.726633164947316,3,4.715163713960514,9,False
648,IL,936-719-2674,83,yes,yes,6,239.8626455447657,135,27.311344620793264,316.271319472311,21,43.341743972228656,285.99733521777114,120,11.939464418731681,4.973375669951401,16,9.3807936327625,9,False
649,NY,961-882-9915,177,no,no,2,201.92821557377218,106,44.54569506058596,203.6153159362067,103,12.747497691847066,329.4549890865449,21,20.097703846072577,16.72782120572611,3,7.89180652439315,2,False
650,CA,992-371-7049,184,yes,no,31,246.67976431442045,33,42.217916965729415,343.10220548914225,100,47.18039341003533,159.03343125785466,128,2.386797866985688,9.175797305807157,18,9.645152392844231,2,False
651,CA,165-582-1155,243,yes,no,30,248.454768788083,23,44.373521582071845,289.2056889748043,42,30.757696871365194,256.790881199547,29,38.41460402785816,5.476412385724416,0,6.08330255146991,7,False
652,CA,146-553-7344,202,no,no,17,231.19488481919774,45,46.25834250210115,207.82555532542273,109,49.622070624909256,192.31601766641828,45,32.04255892786324,19.709121420093567,13,3.3378685474593404,7,False
653,TX,759-223-7144,166,yes,yes,42,115.15243793193875,33,7.017338618033323,333.05288900619496,24,6.3014587517754865,287.2872926461219,88,41.2555195961819,16.496035828683347,10,8.266497754640591,5,False
654,IL,858-954-9831,187,no,yes,6,42.4820546441018,104,8.179865738034227,191.55994083049825,123,8.074982552324435,258.013442922559,117,23.869317828930235,19.88506638173072,6,2.914562713733706,3,True
655,IL,290-678-7659,107,no,yes,40,175.78137023683482,64,28.736326703030173,313.87408400597457,138,41.67880657824717,147.7289360916082,105,40.387550898216276,3.3638156885650927,16,1.6477280191188592,0,False
656,NY,541-914-6925,150,yes,no,0,315.1116431010252,33,44.9106880843726,144.60632998265777,20,43.50828298898476,137.7356269611816,68,33.08396212500696,2.876853478957173,3,7.062888140390074,3,False
657,NY,242-290-5628,138,no,no,13,212.2391227259443,35,48.768773913153474,151.1655626893101,64,23.38201704180483,110.78158816894963,29,2.173420761643456,10.067559058884786,9,6.3895566353435935,7,False
658,CA,326-412-1948,171,yes,yes,31,296.3651333446105,89,4.220572032319998,163.80181855069796,11,36.275416454832076,214.4850529563641,135,14.177326164248573,12.772875200691079,16,8.789489025953953,5,False
659,NY,401-753-7115,102,yes,yes,5,347.319789747593,74,19.07715604163169,204.92020670183877,74,43.64274979738585,338.4297125100351,106,25.706784905899905,3.4212018506670328,3,9.619247578160508,1,False
660,TX,559-500-5646,185,no,no,38,82.3571853242484,84,12.218924223679686,207.1168864636237,25,4.0701338345037765,94.02135603762112,71,31.69699278617462,17.20861336177085,18,8.571975872245542,2,False
661,IL,492-966-2787,248,no,no,9,251.36884452543433,52,38.286360748699906,188.84765493666694,115,29.549620303676413,60.48078556938407,140,5.148361503902583,10.640269573267267,17,0.6002179758827075,6,True
662,CA,944-306-2138,214,yes,yes,6,245.7739435840079,38,32.72930568977753,127.92031154661359,39,42.9670719932715,68.20820546442036,102,35.843836552822005,8.21883666441295,16,6.645134329822682,3,False
663,NY,836-745-8418,57,yes,yes,25,343.5857431546491,90,7.75462551122458,326.70606873306593,19,21.111437340069198,280.591576400048,100,28.089732687068473,12.041073458540904,5,7.847324128640457,3,False
664,TX,318-506-4674,186,no,yes,33,345.3922348648961,63,25.20905923351863,218.34755115176137,71,16.51441309339649,142.0335373710604,142,27.237406727277712,12.699074259445783,6,9.819287243501766,4,True
665,TX,453-987-7701,73,no,no,29,249.73715575172145,48,34.901145073821986,160.47654918131036,94,40.1939208845522,101.79738486156151,132,16.018186788699925,0.8556656196758827,5,3.746612995126337,7,False
666,NY,649-241-3659,70,no,no,35,107.95673343430217,51,39.39225890835381,238.37662743795784,143,18.117756008136137,142.91011787952002,95,30.55150877554769,19.997853334100984,11,1.6988158727114788,6,False
667,IL,600-939-6661,166,no,no,20,285.5378682017917,38,2.9625300696324093,275.74936249913765,76,2.152366312856154,236.50586010544697,127,3.3196587023251833,7.27839153608951,8,8.529330617972212,8,False
668,NY,945-606-9787,48,yes,no,16,64.24932294753219,140,44.74253955122671,337.4329882330378,50,48.05948420619515,204.9718799450508,35,5.1056158641914475,1.2308529381979239,17,3.1746674363255534,4,True
669,CA,980-380-1423,137,no,no,32,279.82377733492115,147,29.325506381625175,189.85573192562643,27,30.421915344848887,267.9486100867923,127,37.225764186216395,17.046463495510306,1,5.982018957938589,0,False
670,NY,955-369-5249,97,yes,no,9,321.2627597263029,51,40.971637518075426,65.87152331224281,67,41.33686009808342,138.50372751416842,10,17.45078444163027,19.860373584246243,16,3.8989476421299987,3,False
671,TX,713-826-5757,35,yes,yes,46,152.5066863258993,103,40.7810254406856,171.04505645969323,69,41.6144749924503,174.64914350869932,16,18.654419629975223,16.327170184321805,0,4.023262567586611,5,False
672,NY,182-721-3946,26,no,yes,41,231.80329439458575,41,11.112927693006519,183.27057966511086,97,5.187700177891175,62.62987806813552,85,12.002489756309688,17.037649797196913,8,7.324644791774516,5,False
673,IL,525-374-8880,80,yes,no,11,167.64567427098441,35,7.288261772174389,317.03810501941564,36,10.20128957055031,53.378766730490064,96,23.389793220796744,12.518702284389018,5,3.6147512533993864,8,False
674,FL,383-272-8230,22,no,yes,15,170.0848175962011,124,36.62178891074368,156.33624590814497,77,16.933792676463074,177.92167771011214,103,4.495684707742415,18.446511564418657,1,6.93075112970487,9,False
675,NY,172-862-2531,78,yes,no,40,129.31868451459843,138,9.508492103437716,335.0637647638843,31,17.393565681983496,126.51091438269553,70,16.417434731413458,0.7147710345493508,5,0.14328455452302102,4,False
676,IL,886-497-1933,35,no,yes,31,273.88147854410386,65,42.79699958742674,185.24221046858713,49,33.621733648683815,226.09618308356187,38,27.30194824532948,15.334477259084021,8,3.24647390003876,4,False
677,IL,536-928-3723,58,yes,no,14,329.57650053328166,131,36.857095225381045,341.60976031325725,118,31.91038019612887,43.76069294226301,104,24.350332234838575,13.414204566681512,2,3.1904403135366266,5,False
678,TX,564-385-1264,204,yes,yes,26,331.04027495502754,115,42.407617489532605,32.6234627619079,83,25.740309344471058,68.96524083186094,27,49.98414286990562,0.9916994104800447,15,7.48835285896717,5,False
679,IL,419-772-2762,16,no,yes,27,85.93001115997882,139,16.352608621248613,317.6209199380309,75,12.140659150820861,306.86105955404645,50,20.660703301611683,10.879471579529588,14,3.145571160256279,2,False
680,IL,433-321-1040,67,no,no,16,309.9179678901011,90,17.196706899707316,327.9585446218722,15,20.33520654513456,211.21971888611344,141,20.575954844206827,10.30120691515739,11,6.33327132365083,5,False
681,IL,807-167-1987,58,yes,no,45,265.9780612566791,129,34.21863470462325,337.52669944486826,121,28.092510486328138,257.8574507811927,50,26.171925315894093,13.830684501539533,7,6.885244021078648,7,False
682,IL,875-613-8804,112,yes,yes,49,110.90796822089257,61,3.509405842829482,34.18449093587675,27,24.463297572989212,299.4310779863346,132,11.134549293019031,1.5506282321834508,5,6.584255441971152,5,False
683,CA,721-697-4198,62,no,yes,1,51.53107613488466,100,36.87184382419629,84.94426769609888,90,8.110041588563762,178.4269897440167,31,44.06261230203958,16.10557570656824,2,6.032936810486645,4,True
684,CA,354-794-8183,202,yes,no,35,115.75912540300095,146,42.117587401020856,239.20464098983558,111,33.17650368809234,273.53932286959235,89,29.46885386549353,2.7880688402300935,3,4.136168493493947,2,False
685,TX,576-161-3479,71,no,yes,49,321.9066357700882,31,21.92785215699699,38.15126135523428,119,5.5064852869117065,197.86738530352778,139,11.221166681572276,8.373292269237453,9,3.7330497768381043,0,False
686,NY,769-367-6154,26,yes,no,6,232.61717596664712,43,38.7141838442465,50.354878776480234,39,20.153344787891854,101.27960648758524,45,40.08519638586235,17.625760150032722,13,5.645840583758897,4,False
687,IL,878-675-2492,180,no,no,12,260.737491487319,119,10.381324015148573,100.74523958190142,131,36.081408688410995,138.04997401630064,29,3.647944214856956,11.210632109909929,14,0.6370310248432631,5,False
688,NY,866-760-2348,34,yes,yes,14,112.28875235491067,58,17.468498903335266,193.98072599804294,71,2.9611296569459125,186.91214113781146,76,49.16308162810051,7.5918182750946865,6,8.75819842051526,5,False
689,NY,403-375-8851,140,no,no,24,260.2042097839425,138,48.76663822930291,204.6888189653784,147,29.359175314175175,131.40337669512664,129,43.52716806902583,0.9640448409167357,6,8.253151430303431,5,False
690,TX,300-544-5577,216,no,yes,22,38.9988820089356,82,49.34375233088606,40.96355929392139,129,18.05700675887827,137.36886123196746,64,29.822693865632953,13.445470344034433,7,3.4638471703718965,2,False
691,IL,827-579-8468,38,yes,yes,21,150.1028306473644,93,26.605042545036223,84.51752025008997,116,2.4239284842912543,137.96570599960523,75,7.342191812339191,19.73093530613568,9,5.668191233856312,3,False
692,IL,442-530-2447,126,no,no,25,230.561071533546,62,46.84494999026609,189.9058154670897,85,11.13839701092665,69.30879323427334,35,12.333093117904228,18.23592797516766,18,9.322276981844633,2,True
693,FL,431-537-7317,244,yes,yes,32,76.75090097322247,109,27.09107254672902,220.06099870188967,18,47.16541727699141,57.08563430792044,139,15.41288817505103,14.345921551468559,18,2.716367974120967,1,False
694,NY,658-626-7748,169,no,no,10,293.3611438230191,133,15.996230151735551,77.48854287558892,48,27.01514746424434,44.87873270121739,65,13.569523419373327,2.1058571651189006,1,7.424552676948534,7,False
695,NY,505-331-8986,35,no,no,9,105.21001561981396,54,14.811165828741048,157.62925182303061,33,49.86690582219832,65.50600353098775,43,25.880960501765394,4.788801868007884,14,0.8273180732100516,6,False
696,CA,649-887-4740,133,no,no,24,238.72995610190281,146,46.616273857671146,319.40845968542476,134,27.191204017507577,139.98626948339776,65,47.338897772823096,3.7369803890657405,0,5.233721474709711,7,False
697,FL,278-231-2846,153,yes,yes,36,159.6630856241055,114,10.277426670745237,349.64777185477504,127,28.108947789932877,220.03897785057828,64,23.320284068854903,7.109232805112907,9,8.839691294472976,5,False
698,CA,554-447-1771,34,no,no,47,220.7339505528471,115,29.822357993687273,345.9086255459652,43,20.808464620776917,90.20701670701087,29,33.75509927232346,4.71034455583071,5,5.517092841490735,6,False
699,CA,505-175-9770,63,yes,yes,42,64.38417684125059,52,28.66520326701054,312.1358432917992,70,16.881940099107887,314.16283072084417,59,35.05199388698351,4.888788919433864,12,6.162528268371013,0,False
700,CA,953-591-1193,165,no,no,37,35.412095974914344,143,37.50184086334376,156.29122814398266,142,14.07418655038135,288.6823779966238,93,43.83587481221517,12.334598707508114,9,9.076392933095441,9,False
701,TX,261-446-5005,82,yes,no,40,321.0606167616964,57,25.96365956118919,249.70377346393093,88,18.484189574272346,196.56867609893237,62,3.623421803432924,6.3740531192276695,11,7.153606400498028,4,False
702,TX,361-313-4736,129,yes,no,44,116.2816028054985,135,15.069711713990442,163.30951289094358,59,24.072851883220743,261.74714586027517,120,21.407842848682023,13.543257529449463,5,6.958696802242655,3,False
703,CA,821-672-5875,65,yes,yes,23,292.2966408897469,16,10.13103198231577,237.5286485837449,141,11.215613611077924,147.2251279036027,121,39.66728547613277,18.95779318292361,5,5.863840220928984,9,False
704,FL,361-829-5378,74,no,yes,39,349.79209615110403,25,31.799302568282805,129.01839071023463,60,12.794004406673402,41.76889367458877,78,41.11361671834142,12.769558332264781,0,6.329886141924184,2,False
705,NY,747-566-4451,102,yes,no,45,97.65800255965158,138,36.51155632895519,223.98472115530623,61,15.034148896085078,319.3865112104128,11,46.51196552835254,15.033133544207423,11,8.037054240166173,1,False
706,FL,461-548-3800,95,no,no,32,114.85463717867378,124,29.337021376737567,197.60271889691197,131,23.56447481268028,70.89391624250304,25,35.73412927126411,15.031608305656759,9,9.792330832972443,8,False
707,IL,966-523-9333,89,yes,yes,16,242.115132043093,46,37.44086130181735,37.833685060223985,17,33.33504160708367,333.3399508414885,103,13.767389413027688,6.61405576798622,13,7.95325354008188,7,False
708,TX,390-531-7892,178,yes,yes,23,338.9435630721988,134,8.793017717598087,283.0249291987564,122,43.09501521374179,213.00242824515522,54,26.271955668050154,0.29915989186870995,14,7.075368316269962,9,False
709,NY,951-923-6808,117,yes,yes,36,323.06059142103805,90,44.358569357270504,33.8073063184498,54,15.782328184982878,127.78017952685758,135,3.5525738201070833,1.1009592598842888,3,1.3554488361151484,1,False
